ENTREZID	SYMBOL
6018	RLF
9632	SEC24C
440138	ALG11
399979	SNX19
150776	SMPD4BP
26164	MTG2
55854	ZC3H15
1040	CDS1
1639	DCTN1
90135	BTBD6
5469	MED1
100132406	NBPF10
7555	CNBP
119016	AGAP4
5590	PRKCZ
26098	EDRF1
80329	ULBP1
55103	RALGPS2
10147	SUGP2
23012	STK38L
84975	MFSD5
8560	DEGS1
10466	COG5
56957	OTUD7B
728568	UQCC6
2181	ACSL3
79180	EFHD2
10963	STIP1
8898	MTMR2
374986	MIGA1
374879	ZNF699
54785	BORCS6
129303	TMEM150A
284001	CCDC57
81037	CLPTM1L
55215	FANCI
200845	KCTD6
51594	NBAS
56984	PSMG2
57590	WDFY1
5269	SERPINB6
51067	YARS2
259230	SGMS1
2072	ERCC4
23609	MKRN2
83658	DYNLRB1
3671	ISLR
55851	PSENEN
8678	BECN1
1104	RCC1
10048	RANBP9
5325	PLAGL1
83460	EMC6
400506	KNOP1
56667	MUC13
5908	RAP1B
10166	SLC25A15
645	BLVRB
283130	SLC25A45
9391	CIAO1
1781	DYNC1I2
51495	HACD3
29926	GMPPA
123606	NIPA1
101929709	PARAIL
6636	SNRPF
6389	SDHA
221785	ZSCAN25
57020	VPS35L
79612	NAA16
285033	STARD7-AS1
81490	PTDSS2
8723	SNX4
80320	SP6
6147	RPL23A
55731	FAM222B
26027	ACOT11
55210	ATAD3A
134510	UBLCP1
6741	SSB
414	ARSD
7442	TRPV1
10605	PAIP1
1627	DBN1
51005	AMDHD2
6733	SRPK2
55971	BAIAP2L1
309	ANXA6
84337	ELOF1
200150	PLD5
23582	CCNDBP1
5433	POLR2D
55658	RNF126
79078	C1orf50
441951	ZFAS1
90121	TSR2
9015	TAF1A
57178	ZMIZ1
53918	PELO
9682	KDM4A
24148	PRPF6
94031	HTRA3
5236	PGM1
3421	IDH3G
27072	VPS41
80829	ZFP91
5692	PSMB4
100507290	ZNF865
5700	PSMC1
49856	WRAP73
79685	SAP30L
6558	SLC12A2
8334	H2AC6
26509	MYOF
55703	POLR3B
51601	LIPT1
26012	NSMF
221656	KDM1B
101243545	LINC02067
10227	MFSD10
10312	TCIRG1
5116	PCNT
388789	SMIM26
11118	BTN3A2
220	ALDH1A3
4814	NINJ1
5198	PFAS
729970	CNN3-DT
440078	FAM66C
4983	OPHN1
2889	RAPGEF1
6253	RTN2
130557	ZNF513
401232	LINC01011
51706	CYB5R1
4734	NEDD4
2935	GSPT1
10940	POP1
83892	KCTD10
64110	MAGEF1
90784	NA
23505	TMEM131
4194	MDM4
4714	NDUFB8
6218	RPS17
729096	BMS1P4
80128	TRIM46
54680	ZNHIT6
29123	ANKRD11
23299	BICD2
10161	LPAR6
10531	PITRM1
5532	PPP3CB
2146	EZH2
100093631	GTF2IP4
10989	IMMT
7107	GPR137B
81614	NIPA2
182	JAG1
79894	ZNF672
51014	TMED7
5540	NPY4R
2060	EPS15
132	ADK
27125	AFF4
63967	CLSPN
255783	INAFM1
80331	DNAJC5
143282	FGFBP3
30827	CXXC1
25778	DSTYK
84437	MSANTD4
84072	HORMAD1
100144603	CHKB-DT
253982	ASPHD1
26088	GGA1
4000	LMNA
10352	WARS2
54469	ZFAND6
1687	GSDME
26959	HBP1
400793	C1orf226
6274	S100A3
23399	CTDNEP1
200576	PIKFYVE
10073	SNUPN
55228	PNMA8A
23314	SATB2
4259	MGST3
6433	SFSWAP
9878	TOX4
6128	RPL6
5681	PSKH1
22955	SCMH1
167153	TENT2
9040	UBE2M
56342	PPAN
2323	FLT3LG
374395	TMEM179B
10295	BCKDK
440823	MIAT
5705	PSMC5
509	ATP5F1C
10342	TFG
5892	RAD51D
3292	HSD17B1
261726	TIPRL
1896	EDA
6748	SSR4
10003	NAALAD2
374819	LRRC37A3
10969	EBNA1BP2
55619	DOCK10
151056	PLB1
440590	ZYG11A
10943	MSL3
8490	RGS5
8911	CACNA1I
7249	TSC2
81706	PPP1R14C
58517	RBM25
6136	RPL12
3606	IL18
22949	PTGR1
146705	TEPSIN
54928	BPNT2
369	ARAF
29086	BABAM1
9129	PRPF3
81831	NETO2
858	CAV2
1725	DHPS
92181	UBTD2
2731	GLDC
6166	RPL36AL
64755	RUSF1
57515	SERINC1
51030	TVP23B
5704	PSMC4
10148	EBI3
79183	TTPAL
79623	GALNT14
401647	GOLGA7B
92002	CCNQ
55625	ZDHHC7
6721	SREBF2
342538	NACA2
5439	POLR2J
85025	TMEM60
22980	TCF25
1353	COX11
8079	MLF2
1345	COX6C
10938	EHD1
100128731	OST4
80230	RUFY1
196441	ZFC3H1
391	RHOG
9289	ADGRG1
54947	LPCAT2
57599	WDR48
4597	MVD
353116	RILPL1
286437	LOC286437
7257	TSNAX
10480	EIF3M
100129034	LOC100129034
79034	INTS15
7381	UQCRB
10799	RPP40
6749	SSRP1
55432	YOD1
5886	RAD23A
55862	ECHDC1
100506668	NRAV
100130691	LOC100130691
9249	DHRS3
10961	ERP29
54856	GON4L
25959	KANK2
100505876	CEBPZOS
51491	NOP16
114803	MYSM1
23013	SPEN
23450	SF3B3
10254	STAM2
63917	GALNT11
81608	FIP1L1
23157	SEPTIN6
151648	SGO1
11340	EXOSC8
357	SHROOM2
10725	NFAT5
64785	GINS3
4335	MNT
10399	RACK1
10608	MXD4
3017	H2BC5
22894	DIS3
4218	RAB8A
8241	RBM10
285268	ZNF621
85440	DOCK7
10181	RBM5
54815	GATAD2A
101927245	LOC101927245
23114	NFASC
6782	HSPA13
100132215	EHBP1-AS1
340351	AGBL3
255762	PDZD9
1466	CSRP2
3981	LIG4
85407	NKD1
100652748	TIMM23B
4430	MYO1B
51135	IRAK4
55247	NEIL3
84083	ZRANB3
10724	OGA
3956	LGALS1
55054	ATG16L1
9317	PTER
9902	MRC2
2932	GSK3B
64753	CCDC136
51504	TRMT112
26472	PPP1R14B
2107	ETF1
254531	LPCAT4
672	BRCA1
388324	INCA1
9913	SUPT7L
79414	LRFN3
144608	C12orf60
29968	PSAT1
55140	ELP3
153396	TMEM161B
63931	MRPS14
7692	ZNF133
1933	EEF1B2
1767	DNAH5
54520	CCDC93
284716	RIMKLA
25809	TTLL1
253512	SLC25A30
58506	SCAF1
9525	VPS4B
159013	CXorf38
113178	SCAMP4
131870	NUDT16
51389	RWDD1
2888	GRB14
1798	DPAGT1
11209	MST1P2
23361	ZNF629
2098	ESD
23403	FBXO46
25800	SLC39A6
9690	UBE3C
79230	ZNF557
11078	TRIOBP
23243	ANKRD28
27300	ZNF544
55577	NAGK
57171	DOLPP1
1760	DMPK
55219	MACO1
163933	FAM43B
144108	SPTY2D1
84287	ZDHHC16
64215	DNAJC1
6154	RPL26
84668	HYCC1
9641	IKBKE
22808	MRAS
582	BBS1
85474	LBX2
6652	SORD
476	ATP1A1
80823	GPRASP3
57688	ZSWIM6
6091	ROBO1
84265	POLR3GL
25940	FAM98A
65065	NBEAL1
10818	FRS2
402778	IFITM10
200933	FBXO45
11033	ADAP1
374443	LOC374443
64089	SNX16
100996573	NA
339122	RAB43
114932	MRFAP1L1
9219	MTA2
6125	RPL5
29081	METTL5
3280	HES1
905	CCNT2
113026	PLCD3
123207	C15orf40
9092	SART1
175	AGA
92815	H2AC25
79648	MCPH1
23523	CABIN1
1653	DDX1
2990	GUSB
254065	BRWD3
284904	SEC14L4
5316	PKNOX1
10014	HDAC5
9522	SCAMP1
130814	SLC66A3
130026	ICA1L
54752	FNDC8
28231	SLCO4A1
728695	SPANXB1
1105	CHD1
127933	UHMK1
26000	TBC1D10B
10579	TACC2
100506451	RASSF8-AS1
5926	ARID4A
51647	CIAO2B
126074	SWSAP1
28966	SNX24
6201	RPS7
7675	ZNF121
988	CDC5L
4487	MSX1
79415	CYBC1
94134	ARHGAP12
84888	SPPL2A
114134	SLC2A13
9990	SLC12A6
23231	SEL1L3
494115	RBMXL1
3268	AGFG2
84071	ARMC2
5000	ORC4
51634	RBMX2
27341	RRP7A
5291	PIK3CB
51426	POLK
645212	EIF3J-DT
388341	LRRC75A
78994	PRR14
8500	PPFIA1
55327	LIN7C
83752	LONP2
4298	MLLT1
2956	MSH6
10560	SLC19A2
10755	GIPC1
27122	DKK3
7057	THBS1
5216	PFN1
389	RHOC
64855	NIBAN2
104	ADARB1
126661	CCDC163
1655	DDX5
307	ANXA4
378884	NHLRC1
51291	GMIP
51315	KRCC1
25799	ZNF324
5101	PCDH9
2010	EMD
6206	RPS12
140545	RNF32
1025	CDK9
2036	EPB41L1
347744	C6orf52
23338	JADE2
51097	SCCPDH
5600	MAPK11
1622	DBI
1047	CLGN
51006	SLC35C2
100422885	MIR1244-2
388561	ZNF761
29095	ORMDL2
64318	NOC3L
23168	RTF1
7693	ZNF134
26984	SEC22A
80018	NAA25
404093	CUEDC1
355	FAS
285362	SUMF1
27433	TOR2A
94081	SFXN1
4542	MYO1F
6239	RREB1
4674	NAP1L2
1050	CEBPA
26258	BLOC1S6
7049	TGFBR3
29929	ALG6
2287	FKBP3
1349	COX7B
56902	PNO1
23344	ESYT1
55809	TRERF1
91107	TRIM47
55088	CCDC186
11097	NUP42
2180	ACSL1
25980	AAR2
100506476	MIDEAS-AS1
27429	HTRA2
156	GRK2
4247	MGAT2
1855	DVL1
6197	RPS6KA3
5966	REL
23558	WBP2
201595	STT3B
54813	KLHL28
26057	ANKRD17
53373	TPCN1
4549	RNR1
54107	POLE3
98	ACYP2
100874032	PRRT3-AS1
139596	UPRT
84319	CMSS1
22904	SBNO2
8711	TNK1
10179	RBM7
114659	LRRC37B
23329	TBC1D30
5706	PSMC6
728841	NBPF8
6944	VPS72
6023	RMRP
727677	CASC8
6553	SLC9A5
25949	SYF2
157313	CDCA2
10193	RNF41
2444	FRK
57727	NCOA5
11346	SYNPO
55266	TMEM19
3646	EIF3E
151903	CCDC12
80135	RPF1
348110	ARPIN
6399	TRAPPC2
9798	IST1
10142	AKAP9
10018	BCL2L11
29998	BICRA
23594	ORC6
100506753	MAILR
56926	NCLN
58490	RPRD1B
9860	LRIG2
51164	DCTN4
91664	ZNF845
1173	AP2M1
51421	AMOTL2
55201	MAP1S
57584	ARHGAP21
100129387	GABPB1-AS1
2086	ERV3-1
9215	LARGE1
10999	SLC27A4
26774	SNORD80
57658	CALCOCO1
80212	CCDC92
101927862	TENM2-AS1
55833	UBAP2
56942	CMC2
1545	CYP1B1
145165	ST13P4
3696	ITGB8
7011	TEP1
1819	DRG2
80317	ZKSCAN3
5901	RAN
84456	L3MBTL3
26090	ABHD12
5355	PLP2
283373	ANKRD52
57147	SCYL3
6526	SLC5A3
23541	SEC14L2
23191	CYFIP1
6229	RPS24
2649	NR6A1
148362	BROX
25917	THUMPD3
154313	CFAP206
9986	RCE1
5290	PIK3CA
6422	SFRP1
1382	CRABP2
64420	SUSD1
140775	SMCR8
401321	LINC00997
5358	PLS3
9019	MPZL1
56998	CTNNBIP1
51121	RPL26L1
6623	SNCG
11146	GLMN
285908	LINC00174
10201	NME6
4163	MCC
3202	HOXA5
80762	NDFIP1
396	ARHGDIA
57223	PPP4R3B
51115	RMDN1
2734	GLG1
677777	SCARNA12
9942	XYLB
7260	EIPR1
151011	SEPTIN10
51249	TMEM69
65117	RSRC2
9349	RPL23
5025	P2RX4
146206	CARMIL2
2767	GNA11
23333	DPY19L1
1654	DDX3X
1738	DLD
23350	U2SURP
8506	CNTNAP1
90678	LRSAM1
1385	CREB1
29994	BAZ2B
84614	ZBTB37
128989	TANGO2
105369190	NA
4683	NBN
146880	ARHGAP27P1
54677	CROT
79101	TAF1D
90826	PRMT9
7772	ZNF229
10307	APBB3
3242	HPD
8890	EIF2B4
10735	STAG2
128229	TSACC
585	BBS4
219902	TLCD5
79759	ZNF668
284071	MEIOC
253782	CERS6
55004	LAMTOR1
65991	FUNDC2
55324	ABCF3
440	ASNS
64288	ZSCAN31
25832	NBPF14
26148	NA
100131551	LINC00887
100506922	MAP3K2-DT
83786	FRMD8
689	BTF3
64147	KIF9
5862	RAB2A
10589	DRAP1
1213	CLTC
8662	EIF3B
121053	NOPCHAP1
10522	DEAF1
2744	GLS
1486	CTBS
124997	WDR81
9130	FAM50A
114826	SMYD4
7594	ZNF43
129563	DIS3L2
26269	FBXO8
83451	ABHD11
5699	PSMB10
5468	PPARG
154214	RNF217
57186	RALGAPA2
26266	SLC13A4
54726	OTUD4
51637	RTRAF
130355	C2orf76
514	ATP5F1E
8451	CUL4A
51507	RTF2
4899	NRF1
115948	ODAD3
11047	ADRM1
6571	SLC18A2
642819	ZNF487
1476	CSTB
101926888	RALY-AS1
153339	TMEM167A
101928034	LOC101928034
10005	ACOT8
643836	ZFP62
6047	RNF4
26589	MRPL46
4351	MPI
9404	LPXN
3420	IDH3B
51082	POLR1D
8556	CDC14A
92691	TMEM169
124801	LSM12
442454	UQCRBP1
79812	MMRN2
9318	COPS2
133383	SETD9
9487	PIGL
53838	C11orf24
506	ATP5F1B
28996	HIPK2
23139	MAST2
56992	KIF15
92799	SHKBP1
6133	RPL9
8846	ALKBH1
1871	E2F3
7508	XPC
55068	ENOX1
89970	RSPRY1
12	SERPINA3
128272	ARHGEF19
7416	VDAC1
51106	TFB1M
10670	RRAGA
8874	ARHGEF7
64098	PARVG
1287	COL4A5
79762	C1orf115
55388	MCM10
54708	MARCHF5
9516	LITAF
1429	CRYZ
128637	TBC1D20
100506473	C2orf49-DT
729991	BORCS8
83858	ATAD3B
101929767	LOC101929767
5160	PDHA1
10793	ZNF273
25824	PRDX5
27115	PDE7B
11334	TUSC2
7071	KLF10
23386	NUDCD3
3839	KPNA3
115548	FCHO2
26953	RANBP6
55209	SETD5
8907	AP1M1
9168	TMSB10
79066	METTL16
345778	MTX3
5128	CDK17
6792	CDKL5
83937	RASSF4
79696	ZC2HC1C
115950	ZNF653
79570	NKAIN1
653659	TMEM183BP
685	BTC
10960	LMAN2
286223	NA
223082	ZNRF2
4802	NFYC
25923	ATL3
9877	ZC3H11A
83479	DDX59
27173	SLC39A1
574036	SERTAD4-AS1
26031	OSBPL3
875	CBS
10025	MED16
339318	ZNF181
105371810	NA
8439	NSMAF
440574	MICOS10
11343	MGLL
9143	SYNGR3
9688	NUP93
51399	TRAPPC4
27237	ARHGEF16
149951	COMMD7
4086	SMAD1
1690	COCH
6233	RPS27A
27352	SGSM3
4831	NME2
23219	FBXO28
26151	NAT9
64320	RNF25
81570	CLPB
2803	GOLGA4
146434	ZNF597
144402	CPNE8
5478	PPIA
23060	ZNF609
6455	SH3GL1
147912	SIX5
3192	HNRNPU
93663	ARHGAP18
23143	LRCH1
103091864	SNHG22
8879	SGPL1
121268	RHEBL1
51517	NCKIPSD
387921	NHLRC3
54433	GAR1
29078	NDUFAF4
314	AOC2
55596	ZCCHC8
84334	COA8
2037	EPB41L2
196394	AMN1
79031	PDCL3
84067	FHIP1B
29966	STRN3
90637	ZFAND2A
54812	AFTPH
9805	SCRN1
56917	MEIS3
101927631	ADNP-AS1
79850	TLCD3A
201232	SLC16A13
64840	PORCN
23232	TBC1D12
81889	FAHD1
54996	MTARC2
54891	INO80D
6932	TCF7
25801	GCA
26762	HAVCR1
79572	ATP13A3
79145	CHCHD7
80381	CD276
7525	YES1
100996758	NPY4R2
285074	ANAPC1P2
7762	ZNF215
387509	GPR153
5916	RARG
10643	IGF2BP3
100507495	SDCBP2-AS1
22856	CHSY1
349136	WDR86
84752	B3GNT9
23162	MAPK8IP3
55588	MED29
8732	RNGTT
80304	WDCP
8673	VAMP8
58533	SNX6
51759	C9orf78
729852	UMAD1
9615	GDA
58508	KMT2C
337867	UBAC2
255104	TMCO4
9685	CLINT1
55845	BRK1
55907	CMAS
152002	XXYLT1
64398	PALS1
4677	NARS1
84833	ATP5MK
51199	NIN
60673	ATG101
54623	PAF1
29104	N6AMT1
112464	CAVIN3
55628	ZNF407
6237	RRAS
3236	HOXD10
25766	PRPF40B
80264	ZNF430
117854	TRIM6
255374	MBLAC1
161	AP2A2
79646	PANK3
56951	C5orf15
100507246	SNHG16
23008	KLHDC10
1936	EEF1D
23092	ARHGAP26
6144	RPL21
4513	COX2
80820	EEPD1
405	ARNT
54206	ERRFI1
1456	CSNK1G3
80021	TMEM62
9489	PGS1
7388	UQCRH
1662	DDX10
80349	SKIC8
29100	TMEM208
1114	CHGB
80315	CPEB4
2677	GGCX
5860	QDPR
89782	LMLN
644815	FAM83G
10575	CCT4
78992	YIPF2
57479	PRR12
9700	ESPL1
57214	CEMIP
26577	PCOLCE2
54707	GPN2
27327	TNRC6A
55384	MEG3
2517	FUCA1
100125288	ZGLP1
148641	SLC35F3
9416	DDX23
874	CBR3
8411	EEA1
84163	GTF2IRD2
51012	PRELID3B
54806	AHI1
23633	KPNA6
23585	TMEM50A
22998	LIMCH1
79811	SLTM
3476	IGBP1
9818	NUP58
7862	BRPF1
8525	DGKZ
100113407	TMEM170B
10402	ST3GAL6
65989	DLK2
57530	CGN
618	BCYRN1
51068	NMD3
114112	TXNRD3
64844	MARCHF7
84820	POLR2J4
10438	C1D
100506325	SP2-AS1
59342	SCPEP1
5813	PURA
994	CDC25B
5310	PKD1
219899	TBCEL
65084	TMEM135
25904	CNOT10
84771	DDX11L2
11275	KLHL2
6581	SLC22A3
55831	EMC3
367	AR
23384	SPECC1L
1716	DGUOK
6364	CCL20
101927160	NA
9321	TRIP11
28978	TMEM14A
51522	TMEM14C
100128361	LOC100128361
27095	TRAPPC3
84896	ATAD1
65062	TMEM237
55813	UTP6
91369	ANKRD40
54537	SHLD2
11112	HIBADH
285643	KIF4B
26528	DAZAP1
23041	MON2
28234	SLCO1B3
10105	PPIF
64283	ARHGEF28
125206	SLC5A10
91283	MSANTD3
90268	OTULIN
111	ADCY5
203062	TSNARE1
100302650	BABAM2-AS1
1956	EGFR
5510	PPP1R7
80023	NRSN2
22909	FAN1
57185	NIPAL3
694	BTG1
65977	PLEKHA3
11094	CACFD1
10099	TSPAN3
144535	CFAP54
8763	CD164
55794	DDX28
143	PARP4
51150	SDF4
84365	NIFK
85417	CCNB3
79137	RETREG2
8320	EOMES
643314	NA
10855	HPSE
613	BCR
83879	CDCA7
51696	HECA
10549	PRDX4
93233	ODAD1
5127	CDK16
23216	TBC1D1
8570	KHSRP
6390	SDHB
4839	NOP2
522	ATP5PF
1174	AP1S1
51742	ARID4B
494143	CHAC2
64645	MFSD14A
8930	MBD4
84747	UNC119B
55505	NOP10
153830	RNF145
100188893	TOMM6
80896	NPL
6908	TBP
7957	EPM2A
7756	ZNF207
2023	ENO1
11244	ZHX1
4155	MBP
771	CA12
83605	CCM2
23184	MESD
5717	PSMD11
54764	ZRANB1
79576	NKAP
79887	PLBD1
6738	RO60
5689	PSMB1
6188	RPS3
5333	PLCD1
6844	VAMP2
51450	PRRX2
10558	SPTLC1
9988	DMTF1
84186	ZCCHC7
440295	GOLGA6L9
6871	TADA2A
998	CDC42
26052	DNM3
9815	GIT2
388753	COA6
11158	RABL2B
79802	HHIPL2
26995	TRUB2
7345	UCHL1
80223	RAB11FIP1
10128	LRPPRC
112942	CFAP36
474343	SPIN2B
2773	GNAI3
55788	LMBRD1
23076	RRP1B
9931	HELZ
23647	ARFIP2
3832	KIF11
54861	SNRK
51171	HSD17B14
55186	SLC25A36
125488	TTC39C
54407	SLC38A2
5141	PDE4A
7186	TRAF2
5920	PLAAT4
375791	CYSRT1
10766	TOB2
63977	PRDM15
6904	TBCD
3155	HMGCL
92	ACVR2A
666	BOK
23274	CLEC16A
54470	ARMCX6
6093	ROCK1
6194	RPS6
118424	UBE2J2
11333	PDAP1
2547	XRCC6
9741	LAPTM4A
79961	DENND2D
23169	SLC35D1
9677	PPIP5K1
10153	CEBPZ
54949	SDHAF2
10528	NOP56
5585	PKN1
55728	N4BP2
11022	TDRKH
57129	MRPL47
51642	MRPL48
84707	BEX2
8668	EIF3I
83935	NA
25858	CATSPERZ
57212	GFOD3P
55700	MAP7D1
10598	AHSA1
54585	LZTFL1
5894	RAF1
8867	SYNJ1
11145	PLAAT3
7410	VAV2
996	CDC27
79581	SLC52A2
55591	VEZT
5536	PPP5C
9392	TGFBRAP1
1611	DAP
403341	ZBTB34
8731	RNMT
150737	IFT70B
7571	ZNF23
51303	FKBP11
54951	COMMD8
389538	CCZ1P-OR7E38P
3718	JAK3
339804	C2orf74
9726	ZNF646
171425	CLYBL
4209	MEF2D
10006	ABI1
10945	KDELR1
1748	DLX4
4853	NOTCH2
79736	TEFM
7733	ZNF180
10263	CDK2AP2
54557	SGTB
53947	A4GALT
29964	PRICKLE4
83874	TBC1D10A
83856	FSD1L
64399	HHIP
9213	XPR1
10723	SLC12A7
84343	HPS3
9874	TLK1
25853	DCAF12
10437	IFI30
100288432	IL10RB-DT
200205	IBA57
84915	FAM222A
57446	NDRG3
7110	TMF1
100887750	MRPS31P5
7402	UTRN
1994	ELAVL1
55680	RUFY2
7770	ZNF227
8202	NCOA3
55013	MCUB
10838	ZNF275
29761	USP25
5170	PDPK1
23608	MKRN1
54778	RNF111
196	AHR
54749	EPDR1
4297	KMT2A
64769	MEAF6
57728	WDR19
1977	EIF4E
7174	TPP2
23111	SPART
134353	LSM11
80154	GOLGA2P10
81029	WNT5B
9147	NEMF
51619	UBE2D4
9649	RALGPS1
122961	ISCA2
254439	C11orf86
207	AKT1
4952	OCRL
57558	USP35
54502	RBM47
221143	EEF1AKMT1
10517	FBXW10
5589	PRKCSH
9710	GARRE1
7353	UFD1
818	CAMK2G
83742	MARVELD1
26502	NARF
134430	WDR36
8427	ZNF282
26578	OSTF1
9678	PHF14
152485	ZNF827
346653	GARIN1A
100216546	LINC01004
653519	GPR89A
58492	ZNF77
7268	TTC4
8777	MPDZ
100505687	SNHG33
22	ABCB7
144406	CFAP251
90861	JPT2
8697	CDC23
22794	CASC3
6813	STXBP2
10746	MAP3K2
4482	MSRA
143187	VTI1A
80709	AKNA
9783	RIMS3
4217	MAP3K5
8239	USP9X
56138	PCDHA11
11342	RNF13
23366	MATCAP2
84848	MIR503HG
57505	AARS2
285193	DUSP28
9748	SLK
285613	RELL2
25953	PNKD
27238	GPKOW
466	ATF1
342184	FMN1
10557	RPP38
847	CAT
54822	TRPM7
5601	MAPK9
90850	ZNF598
7556	ZNF10
2650	GCNT1
6049	RNF6
101928736	MIR762HG
29093	MRPL22
81550	TDRD3
1285	COL4A3
54476	RNF216
79003	MIS12
84629	TNRC18
56983	POGLUT1
619189	SERINC4
84749	USP30
5714	PSMD8
60492	CCDC90B
125050	RN7SK
64777	RMND5B
51166	AADAT
56994	CHPT1
100131390	SP9
10479	SLC9A6
63906	GPATCH3
55508	SLC35E3
401466	RBIS
84942	WDR73
1147	CHUK
64219	PJA1
347344	ZNF81
84524	ZC3H8
55335	NIPSNAP3B
8790	FPGT
653820	FAM72B
389906	LOC389906
22996	TTC39A
54887	BLTP3A
6696	SPP1
57217	TTC7A
1286	COL4A4
595	CCND1
51649	MRPS23
5092	PCBD1
66036	MTMR9
54014	BRWD1
7109	TRAPPC10
8897	MTMR3
23413	NCS1
80781	COL18A1
11260	XPOT
6777	STAT5B
90075	ZNF30
284702	NA
6281	S100A10
57097	PARP11
57380	MRS2
901	CCNG2
57130	ATP13A1
55740	ENAH
64342	HS1BP3
653160	GPR199P
10253	SPRY2
375260	WASH2P
23036	ZNF292
5818	NECTIN1
51149	MRNIP
1400	CRMP1
51125	GOLGA7
4828	NMB
79751	SLC25A22
9354	UBE4A
554236	DPY19L2P1
84897	TBRG1
29101	SSU72
84364	ARFGAP2
51729	WBP11
8760	CDS2
57486	NLN
387882	C12orf75
92675	DTD1
6240	RRM1
11023	VAX1
375449	MAST4
83544	DNAL1
9701	PPP6R2
8933	RTL8C
375	ARF1
51263	MRPL30
6494	SIPA1
4001	LMNB1
29066	ZC3H7A
6469	SHH
752	FMNL1
80216	ALPK1
51255	RNF181
113174	SAAL1
3430	IFI35
64969	MRPS5
163859	SDE2
53344	CHIC1
100499466	LINC00674
29094	LGALSL
5954	RCN1
79036	KXD1
5287	PIK3C2B
84926	SPRYD3
1629	DBT
10398	MYL9
90196	SYS1
8050	PDHX
23362	PSD3
3880	KRT19
10944	C11orf58
96764	TGS1
6583	SLC22A4
10948	STARD3
5595	MAPK3
23271	CAMSAP2
153642	ARSK
23270	TSPYL4
205564	SENP5
3547	IGSF1
7004	TEAD4
25836	NIPBL
64419	MTMR14
7076	TIMP1
55964	SEPTIN3
51352	WT1-AS
84876	ORAI1
91603	ZNF830
3021	H3-3B
705	BYSL
79752	ZFAND1
5654	HTRA1
285605	DTWD2
890	CCNA2
348793	WDR53
392636	AGMO
221037	JMJD1C
4152	MBD1
55330	BLOC1S4
203547	VMA21
57711	ZNF529
88745	RRP36
23265	EXOC7
541565	C8orf58
100128750	RBPMS-AS1
91647	ATPAF2
120227	CYP2R1
64689	GORASP1
23554	TSPAN12
56270	WDR45B
4008	LMO7
51075	TMX2
84133	ZNRF3
54977	SLC25A38
9600	PITPNM1
4901	NRL
1808	DPYSL2
7342	UBP1
3376	IARS1
2014	EMP3
84619	ZGPAT
8444	DYRK3
129285	PPP1R21
4205	MEF2A
636	BICD1
115019	SLC26A9
54981	NMRK1
27252	KLHL20
394	ARHGAP5
205860	TRIML2
254225	RNF169
55676	SLC30A6
51001	MTERF3
10464	PIBF1
8445	DYRK2
26260	FBXO25
2926	GRSF1
26037	SIPA1L1
9203	ZMYM3
55252	ASXL2
5577	PRKAR2B
1954	MEGF8
5213	PFKM
7813	EVI5
431707	LHX8
57820	CCNB1IP1
162979	ZNF296
8204	NRIP1
659	BMPR2
51604	PIGT
149041	RC3H1
9611	NCOR1
503639	DUXAP10
101928161	NCKAP5-AS2
26155	NOC2L
6429	SRSF4
3074	HEXB
7711	ZNF155
54918	CMTM6
255919	CNEP1R1
1347	COX7A2
9949	AMMECR1
729092	AGAP5
5796	PTPRK
1787	TRDMT1
147929	ZNF565
5250	SLC25A3
399687	MYO18A
10139	ARFRP1
25777	SUN2
26994	RNF11
55293	UEVLD
101927586	LINC01271
170689	ADAMTS15
84034	EMILIN2
23328	SASH1
7799	PRDM2
116461	TSEN15
10102	TSFM
740	MRPL49
9960	USP3
25792	CIZ1
9725	TMEM63A
129790	NA
51535	PPHLN1
10194	TSHZ1
10741	RBBP9
55012	PPP2R3C
49854	ZBTB21
26013	L3MBTL1
140612	ZFP28
5087	PBX1
3315	HSPB1
80209	PROSER1
118460	EXOSC6
51763	INPP5K
7637	ZNF84
114796	PSMG3-AS1
57544	TXNDC16
140606	SELENOM
57606	SLAIN2
23288	IQCE
808	CALM3
144193	AMDHD1
5605	MAP2K2
85456	TNKS1BP1
80255	SLC35F5
113510	HELQ
26515	TIMM10B
8034	SLC25A16
51528	JKAMP
9159	PCSK7
54439	RBM27
375190	FAM228B
5140	PDE3B
26058	GIGYF2
100616345	MIR4426
9488	PIGB
283104	SBF2-AS1
50937	CDON
9583	ENTPD4
441733	PRKXP1
6432	SRSF7
101927045	LOC101927045
79609	VCPKMT
81027	TUBB1
221749	PXDC1
55847	CISD1
79731	NARS2
23180	RFTN1
84693	MCEE
55690	PACS1
2987	GUK1
30813	VSX1
1513	CTSK
3735	KARS1
6637	SNRPG
84656	GLYR1
4192	MDK
23326	USP22
27291	R3HCC1L
26095	PTPN20
2108	ETFA
8321	FZD1
7334	UBE2N
57683	ZDBF2
5716	PSMD10
7259	TSPYL1
83693	HSDL1
6184	RPN1
3020	H3-3A
11200	CHEK2
81576	YJU2B
56985	ADPRM
147	ADRA1B
55173	MRPS10
283578	TMED8
8436	CAVIN2
10152	ABI2
64784	CRTC3
53371	NUP54
6416	MAP2K4
84108	PCGF6
5019	OXCT1
5711	PSMD5
79872	CBLL1
392	ARHGAP1
949	SCARB1
146712	B3GNTL1
5106	PCK2
66008	TRAK2
10045	SH2D3A
7474	WNT5A
